Class Name,API Name,Number of Input Parameters,Input Parameter Types,_merge
TvInputManagerService,isRatingBlocked,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
TvInputManagerService,isSingleSessionActive,2,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Primordial,I>]",both
TvInputManagerService,openDvbDevice,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/media/tv/DvbDeviceInfo>, <Primordial,I>]",both
TvInputManagerService,registerCallback,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/media/tv/ITvInputManagerCallback>, <Primordial,I>]",both
TvInputManagerService,relayoutOverlayView,4,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Application,Landroid/graphics/Rect>, <Primordial,I>]",both
TvInputManagerService,releaseSession,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Primordial,I>]",both
TvInputManagerService,releaseTvInputHardware,4,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Primordial,I>, <Application,Landroid/media/tv/ITvInputHardware>, <Primordial,I>]",both
TvInputManagerService,removeBlockedRating,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
TvInputManagerService,removeOverlayView,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Primordial,I>]",both
TvInputManagerService,requestChannelBrowsable,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/net/Uri>, <Primordial,I>]",both
TvInputManagerService,selectTrack,5,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Primordial,I>, <Application,Ljava/lang/String>, <Primordial,I>]",both
TvInputManagerService,sendAppPrivateCommand,5,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Application,Ljava/lang/String>, <Application,Landroid/os/Bundle>, <Primordial,I>]",both
TvInputManagerService,sendTvInputNotifyIntent,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/content/Intent>, <Primordial,I>]",both
TvInputManagerService,setCaptionEnabled,4,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Primordial,Z>, <Primordial,I>]",both
TvInputManagerService,setMainSession,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Primordial,I>]",both
TvInputManagerService,setParentalControlsEnabled,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Primordial,Z>, <Primordial,I>]",both
TvInputManagerService,setSurface,4,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Application,Landroid/view/Surface>, <Primordial,I>]",both
TvInputManagerService,setVolume,4,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Primordial,F>, <Primordial,I>]",both
TvInputManagerService,startRecording,4,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Application,Landroid/net/Uri>, <Primordial,I>]",both
TvInputManagerService,stopRecording,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Primordial,I>]",both
TvInputManagerService,timeShiftEnablePositionTracking,4,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Primordial,Z>, <Primordial,I>]",both
TvInputManagerService,timeShiftPause,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Primordial,I>]",both
TvInputManagerService,timeShiftPlay,4,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Application,Landroid/net/Uri>, <Primordial,I>]",both
TvInputManagerService,timeShiftResume,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Primordial,I>]",both
TvInputManagerService,timeShiftSeekTo,4,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Primordial,J>, <Primordial,I>]",both
TvInputManagerService,timeShiftSetPlaybackParams,4,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Application,Landroid/media/PlaybackParams>, <Primordial,I>]",both
TvInputManagerService,tune,5,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Application,Landroid/net/Uri>, <Application,Landroid/os/Bundle>, <Primordial,I>]",both
TvInputManagerService,unblockContent,4,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Application,Ljava/lang/String>, <Primordial,I>]",both
TvInputManagerService,unregisterCallback,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/media/tv/ITvInputManagerCallback>, <Primordial,I>]",both
TvInputManagerService,updateTvInputInfo,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/media/tv/TvInputInfo>, <Primordial,I>]",both
SearchManagerService$Lifecycle,getGlobalSearchActivities,1,"[<Application,Lcom/android/server/search/SearchManagerService>]",both
SearchManagerService$Lifecycle,getGlobalSearchActivity,1,"[<Application,Lcom/android/server/search/SearchManagerService>]",both
SearchManagerService$Lifecycle,getSearchableInfo,2,"[<Application,Lcom/android/server/search/SearchManagerService>, <Application,Landroid/content/ComponentName>]",both
SearchManagerService$Lifecycle,getSearchablesInGlobalSearch,1,"[<Application,Lcom/android/server/search/SearchManagerService>]",both
SearchManagerService$Lifecycle,getWebSearchActivity,1,"[<Application,Lcom/android/server/search/SearchManagerService>]",both
SearchManagerService$Lifecycle,launchAssist,2,"[<Application,Lcom/android/server/search/SearchManagerService>, <Application,Landroid/os/Bundle>]",both
SearchManagerService$Lifecycle,launchLegacyAssist,4,"[<Application,Lcom/android/server/search/SearchManagerService>, <Application,Ljava/lang/String>, <Primordial,I>, <Application,Landroid/os/Bundle>]",both
WifiP2pService,checkConfigureWifiDisplayPermission,1,"[<Application,Lcom/android/server/wifi/p2p/WifiP2pServiceImpl>]",left_only
WifiP2pService,close,2,"[<Application,Lcom/android/server/wifi/p2p/WifiP2pServiceImpl>, <Application,Landroid/os/IBinder>]",left_only
WifiP2pService,getMessenger,2,"[<Application,Lcom/android/server/wifi/p2p/WifiP2pServiceImpl>, <Application,Landroid/os/IBinder>]",left_only
WifiP2pService,getP2pStateMachineMessenger,1,"[<Application,Lcom/android/server/wifi/p2p/WifiP2pServiceImpl>]",left_only
WifiP2pService,setMiracastMode,2,"[<Application,Lcom/android/server/wifi/p2p/WifiP2pServiceImpl>, <Primordial,I>]",left_only
ContextHubSystemService,createClient,3,"[<Application,Lcom/android/server/location/ContextHubService>, <Application,Landroid/hardware/location/IContextHubClientCallback>, <Primordial,I>]",both
ContextHubSystemService,disableNanoApp,4,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/IContextHubTransactionCallback>, <Primordial,J>]",both
ContextHubSystemService,enableNanoApp,4,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/IContextHubTransactionCallback>, <Primordial,J>]",both
ContextHubSystemService,findNanoAppOnHub,3,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/NanoAppFilter>]",both
ContextHubSystemService,getContextHubHandles,1,"[<Application,Lcom/android/server/location/ContextHubService>]",both
ContextHubSystemService,getContextHubInfo,2,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>]",both
ContextHubSystemService,getContextHubs,1,"[<Application,Lcom/android/server/location/ContextHubService>]",both
ContextHubSystemService,getNanoAppInstanceInfo,2,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>]",both
ContextHubSystemService,loadNanoApp,3,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/NanoApp>]",both
ContextHubSystemService,loadNanoAppOnHub,4,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/IContextHubTransactionCallback>, <Application,Landroid/hardware/location/NanoAppBinary>]",both
ContextHubSystemService,queryNanoApps,3,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/IContextHubTransactionCallback>]",both
ContextHubSystemService,registerCallback,2,"[<Application,Lcom/android/server/location/ContextHubService>, <Application,Landroid/hardware/location/IContextHubCallback>]",both
ContextHubSystemService,sendMessage,4,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Primordial,I>, <Application,Landroid/hardware/location/ContextHubMessage>]",both
ContextHubSystemService,unloadNanoApp,2,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>]",both
ContextHubSystemService,unloadNanoAppFromHub,4,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/IContextHubTransactionCallback>, <Primordial,J>]",both
ContentService$Lifecycle,addPeriodicSync,5,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Application,Landroid/os/Bundle>, <Primordial,J>]",both
ContentService$Lifecycle,addStatusChangeListener,3,"[<Application,Lcom/android/server/content/ContentService>, <Primordial,I>, <Application,Landroid/content/ISyncStatusObserver>]",both
ContentService$Lifecycle,cancelRequest,2,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/content/SyncRequest>]",both
ContentService$Lifecycle,cancelSync,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Application,Landroid/content/ComponentName>]",both
ContentService$Lifecycle,cancelSyncAsUser,5,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Application,Landroid/content/ComponentName>, <Primordial,I>]",both
ContentService$Lifecycle,getCache,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Ljava/lang/String>, <Application,Landroid/net/Uri>, <Primordial,I>]",both
ContentService$Lifecycle,getCurrentSyncs,1,"[<Application,Lcom/android/server/content/ContentService>]",both
ContentService$Lifecycle,getCurrentSyncsAsUser,2,"[<Application,Lcom/android/server/content/ContentService>, <Primordial,I>]",both
ContentService$Lifecycle,getIsSyncable,3,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>]",both
ContentService$Lifecycle,getIsSyncableAsUser,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ContentService$Lifecycle,getMasterSyncAutomatically,1,"[<Application,Lcom/android/server/content/ContentService>]",both
ContentService$Lifecycle,getMasterSyncAutomaticallyAsUser,2,"[<Application,Lcom/android/server/content/ContentService>, <Primordial,I>]",both
ContentService$Lifecycle,getPeriodicSyncs,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Application,Landroid/content/ComponentName>]",both
ContentService$Lifecycle,getSyncAdapterPackagesForAuthorityAsUser,3,"[<Application,Lcom/android/server/content/ContentService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ContentService$Lifecycle,getSyncAdapterTypes,1,"[<Application,Lcom/android/server/content/ContentService>]",both
ContentService$Lifecycle,getSyncAdapterTypesAsUser,2,"[<Application,Lcom/android/server/content/ContentService>, <Primordial,I>]",both
ContentService$Lifecycle,getSyncAutomatically,3,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>]",both
ContentService$Lifecycle,getSyncAutomaticallyAsUser,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ContentService$Lifecycle,getSyncStatus,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Application,Landroid/content/ComponentName>]",both
ContentService$Lifecycle,getSyncStatusAsUser,5,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Application,Landroid/content/ComponentName>, <Primordial,I>]",both
ContentService$Lifecycle,isSyncActive,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Application,Landroid/content/ComponentName>]",both
ContentService$Lifecycle,isSyncPending,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Application,Landroid/content/ComponentName>]",both
ContentService$Lifecycle,isSyncPendingAsUser,5,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Application,Landroid/content/ComponentName>, <Primordial,I>]",both
ContentService$Lifecycle,notifyChange,7,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/net/Uri>, <Application,Landroid/database/IContentObserver>, <Primordial,Z>, <Primordial,I>, <Primordial,I>, <Primordial,I>]",both
ContentService$Lifecycle,notifyChange,5,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/net/Uri>, <Application,Landroid/database/IContentObserver>, <Primordial,Z>, <Primordial,Z>]",both
ContentService$Lifecycle,putCache,5,"[<Application,Lcom/android/server/content/ContentService>, <Application,Ljava/lang/String>, <Application,Landroid/net/Uri>, <Application,Landroid/os/Bundle>, <Primordial,I>]",both
ContentService$Lifecycle,registerContentObserver,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/net/Uri>, <Primordial,Z>, <Application,Landroid/database/IContentObserver>]",both
ContentService$Lifecycle,registerContentObserver,6,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/net/Uri>, <Primordial,Z>, <Application,Landroid/database/IContentObserver>, <Primordial,I>, <Primordial,I>]",both
ContentService$Lifecycle,removePeriodicSync,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Application,Landroid/os/Bundle>]",both
ContentService$Lifecycle,removeStatusChangeListener,2,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/content/ISyncStatusObserver>]",both
ContentService$Lifecycle,requestSync,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Application,Landroid/os/Bundle>]",both
ContentService$Lifecycle,resetTodayStats,1,"[<Application,Lcom/android/server/content/ContentService>]",both
ContentService$Lifecycle,setIsSyncable,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ContentService$Lifecycle,setMasterSyncAutomatically,2,"[<Application,Lcom/android/server/content/ContentService>, <Primordial,Z>]",both
ContentService$Lifecycle,setMasterSyncAutomaticallyAsUser,3,"[<Application,Lcom/android/server/content/ContentService>, <Primordial,Z>, <Primordial,I>]",both
ContentService$Lifecycle,setSyncAutomatically,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Primordial,Z>]",both
ContentService$Lifecycle,setSyncAutomaticallyAsUser,5,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Primordial,Z>, <Primordial,I>]",both
ContentService$Lifecycle,sync,2,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/content/SyncRequest>]",both
ContentService$Lifecycle,syncAsUser,3,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/content/SyncRequest>, <Primordial,I>]",both
ContentService$Lifecycle,unregisterContentObserver,2,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/database/IContentObserver>]",both
IpConnectivityMetrics,addNetdEventCallback,3,"[<Application,Lcom/android/server/connectivity/IpConnectivityMetrics$Impl>, <Primordial,I>, <Application,Landroid/net/INetdEventCallback>]",both
IpConnectivityMetrics,logEvent,2,"[<Application,Lcom/android/server/connectivity/IpConnectivityMetrics$Impl>, <Application,Landroid/net/ConnectivityMetricsEvent>]",both
IpConnectivityMetrics,removeNetdEventCallback,2,"[<Application,Lcom/android/server/connectivity/IpConnectivityMetrics$Impl>, <Primordial,I>]",both
TextServicesManagerService$Lifecycle,finishSpellCheckerService,2,"[<Application,Lcom/android/server/TextServicesManagerService>, <Application,Lcom/android/internal/textservice/ISpellCheckerSessionListener>]",both
TextServicesManagerService$Lifecycle,getCurrentSpellChecker,2,"[<Application,Lcom/android/server/TextServicesManagerService>, <Application,Ljava/lang/String>]",both
TextServicesManagerService$Lifecycle,getCurrentSpellCheckerSubtype,3,"[<Application,Lcom/android/server/TextServicesManagerService>, <Application,Ljava/lang/String>, <Primordial,Z>]",both
TextServicesManagerService$Lifecycle,getEnabledSpellCheckers,1,"[<Application,Lcom/android/server/TextServicesManagerService>]",both
TextServicesManagerService$Lifecycle,getSpellCheckerService,6,"[<Application,Lcom/android/server/TextServicesManagerService>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Application,Lcom/android/internal/textservice/ITextServicesSessionListener>, <Application,Lcom/android/internal/textservice/ISpellCheckerSessionListener>, <Application,Landroid/os/Bundle>]",both
TextServicesManagerService$Lifecycle,isSpellCheckerEnabled,1,"[<Application,Lcom/android/server/TextServicesManagerService>]",both
AudioService$Lifecycle,adjustSuggestedStreamVolume,7,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>, <Primordial,I>, <Primordial,I>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Primordial,I>]",both
AudioService$Lifecycle,setStreamVolume,7,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>, <Primordial,I>, <Primordial,I>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Primordial,I>]",both
AudioService$Lifecycle,abandonAudioFocus,5,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/media/IAudioFocusDispatcher>, <Application,Ljava/lang/String>, <Application,Landroid/media/AudioAttributes>, <Application,Ljava/lang/String>]",both
AudioService$Lifecycle,addMixForPolicy,3,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/media/audiopolicy/AudioPolicyConfig>, <Application,Landroid/media/audiopolicy/IAudioPolicyCallback>]",both
AudioService$Lifecycle,adjustStreamVolume,5,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>, <Primordial,I>, <Primordial,I>, <Application,Ljava/lang/String>]",both
AudioService$Lifecycle,adjustStreamVolume,7,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>, <Primordial,I>, <Primordial,I>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Primordial,I>]",both
AudioService$Lifecycle,adjustSuggestedStreamVolume,6,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>, <Primordial,I>, <Primordial,I>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>]",both
AudioService$Lifecycle,avrcpSupportsAbsoluteVolume,3,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Ljava/lang/String>, <Primordial,Z>]",both
AudioService$Lifecycle,disableRingtoneSync,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>]",both
AudioService$Lifecycle,disableSafeMediaVolume,2,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Ljava/lang/String>]",both
AudioService$Lifecycle,dispatchFocusChange,4,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/media/AudioFocusInfo>, <Primordial,I>, <Application,Landroid/media/audiopolicy/IAudioPolicyCallback>]",both
AudioService$Lifecycle,forceRemoteSubmixFullVolume,3,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,Z>, <Application,Landroid/os/IBinder>]",both
AudioService$Lifecycle,forceVolumeControlStream,3,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>, <Application,Landroid/os/IBinder>]",both
AudioService$Lifecycle,getActivePlaybackConfigurations,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,getActiveRecordingConfigurations,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,getCurrentAudioFocus,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,getFocusRampTimeMs,3,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>, <Application,Landroid/media/AudioAttributes>]",both
AudioService$Lifecycle,getLastAudibleStreamVolume,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>]",both
AudioService$Lifecycle,getMode,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,getRingerModeExternal,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,getRingerModeInternal,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,getRingtonePlayer,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,getStreamMaxVolume,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>]",both
AudioService$Lifecycle,getStreamMinVolume,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>]",both
AudioService$Lifecycle,getStreamVolume,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>]",both
AudioService$Lifecycle,getUiSoundsStreamType,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,getVibrateSetting,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>]",both
AudioService$Lifecycle,handleBluetoothA2dpDeviceConfigChange,2,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/bluetooth/BluetoothDevice>]",both
AudioService$Lifecycle,isAudioServerRunning,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,isBluetoothA2dpOn,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,isBluetoothScoOn,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,isCameraSoundForced,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,isHdmiSystemAudioSupported,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,isMasterMute,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,isSpeakerphoneOn,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,isStreamAffectedByMute,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>]",both
AudioService$Lifecycle,isStreamAffectedByRingerMode,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>]",both
AudioService$Lifecycle,isStreamMute,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>]",both
AudioService$Lifecycle,isValidRingerMode,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>]",both
AudioService$Lifecycle,loadSoundEffects,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,notifyVolumeControllerVisible,3,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/media/IVolumeController>, <Primordial,Z>]",both
AudioService$Lifecycle,playSoundEffect,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>]",both
AudioService$Lifecycle,playSoundEffectVolume,3,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>, <Primordial,F>]",both
AudioService$Lifecycle,playerAttributes,3,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>, <Application,Landroid/media/AudioAttributes>]",both
AudioService$Lifecycle,playerEvent,3,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>, <Primordial,I>]",both
AudioService$Lifecycle,playerHasOpPlayAudio,3,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>, <Primordial,Z>]",both
AudioService$Lifecycle,registerAudioPolicy,6,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/media/audiopolicy/AudioPolicyConfig>, <Application,Landroid/media/audiopolicy/IAudioPolicyCallback>, <Primordial,Z>, <Primordial,Z>, <Primordial,Z>]",both
AudioService$Lifecycle,registerAudioServerStateDispatcher,2,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/media/IAudioServerStateDispatcher>]",both
AudioService$Lifecycle,registerPlaybackCallback,2,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/media/IPlaybackConfigDispatcher>]",both
AudioService$Lifecycle,registerRecordingCallback,2,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/media/IRecordingConfigDispatcher>]",both
AudioService$Lifecycle,releasePlayer,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>]",both
AudioService$Lifecycle,reloadAudioSettings,1,"[<Application,Lcom/android/server/audio/AudioService>]",both
AudioService$Lifecycle,removeMixForPolicy,3,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/media/audiopolicy/AudioPolicyConfig>, <Application,Landroid/media/audiopolicy/IAudioPolicyCallback>]",both
AudioService$Lifecycle,requestAudioFocus,10,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/media/AudioAttributes>, <Primordial,I>, <Application,Landroid/os/IBinder>, <Application,Landroid/media/IAudioFocusDispatcher>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Primordial,I>, <Application,Landroid/media/audiopolicy/IAudioPolicyCallback>, <Primordial,I>]",both
AudioService$Lifecycle,setBluetoothA2dpDeviceConnectionState,4,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/bluetooth/BluetoothDevice>, <Primordial,I>, <Primordial,I>]",both
AudioService$Lifecycle,setBluetoothA2dpDeviceConnectionStateSuppressNoisyIntent,6,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/bluetooth/BluetoothDevice>, <Primordial,I>, <Primordial,I>, <Primordial,Z>, <Primordial,I>]",both
AudioService$Lifecycle,setBluetoothA2dpOn,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,Z>]",both
AudioService$Lifecycle,setBluetoothHearingAidDeviceConnectionState,5,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/bluetooth/BluetoothDevice>, <Primordial,I>, <Primordial,Z>, <Primordial,I>]",left_only
AudioService$Lifecycle,setBluetoothScoOn,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,Z>]",both
AudioService$Lifecycle,setFocusPropertiesForPolicy,3,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,I>, <Application,Landroid/media/audiopolicy/IAudioPolicyCallback>]",both
AudioService$Lifecycle,setFocusRequestResultFromExtPolicy,4,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/media/AudioFocusInfo>, <Primordial,I>, <Application,Landroid/media/audiopolicy/IAudioPolicyCallback>]",both
AudioService$Lifecycle,setHdmiSystemAudioSupported,2,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,Z>]",both
AudioService$Lifecycle,setMasterMute,5,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,Z>, <Primordial,I>, <Application,Ljava/lang/String>, <Primordial,I>]",both
AudioService$Lifecycle,setMicrophoneMute,4,"[<Application,Lcom/android/server/audio/AudioService>, <Primordial,Z>, <Application,Ljava/lang/String>, <Primordial,I>]",both
